id	commune_name_ascii	commune_name	daira_code	daira_name_ascii	daira_name	wilaya_code	wilaya_name_ascii	wilaya_name
950	Si Mahdjoub	سي المحجوب	2644	Si Mahdjoub	سي المحجوب	26	Médéa	المدية
905	Beni Slimane	بني سليمان	2646	Beni Slimane	بني سليمان	26	Médéa	المدية
913	Bouskene	بوسكن	2646	Beni Slimane	بني سليمان	26	Médéa	المدية
953	Sidi Rabie	سيدي الربيع	2646	Beni Slimane	بني سليمان	26	Médéa	المدية
906	Berrouaghia	البرواقية	2647	Berrouaghia	البرواقية	26	Médéa	المدية
941	Ouled Deid	أولاد دايد	2647	Berrouaghia	البرواقية	26	Médéa	المدية
946	Rebaia	الربعية	2647	Berrouaghia	البرواقية	26	Médéa	المدية
932	Medjebar	مجبر	2648	Seghouane	سغوان	26	Médéa	المدية
949	Seghouane	سغوان	2648	Seghouane	سغوان	26	Médéa	المدية
961	Tletat Ed Douair	ثلاث دوائر	2648	Seghouane	سغوان	26	Médéa	المدية
962	Zoubiria	الزبيرية	2648	Seghouane	سغوان	26	Médéa	المدية
901	Aissaouia	العيساوية	2652	Tablat	تابلاط	26	Médéa	المدية
923	El Haoudane	الحوضان	2652	Tablat	تابلاط	26	Médéa	المدية
933	Mezerana	مزغنة	2652	Tablat	تابلاط	26	Médéa	المدية
957	Tablat	تابلاط	2652	Tablat	تابلاط	26	Médéa	المدية
908	Boghar	بوغار	2658	Ouled Antar	أولاد عنتر	26	Médéa	المدية
938	Ouled Antar	أولاد عنتر	2658	Ouled Antar	أولاد عنتر	26	Médéa	المدية
943	Ouled Hellal	أولاد هلال	2658	Ouled Antar	أولاد عنتر	26	Médéa	المدية
979	Mostaganem	مستغانم	2701	Mostaganem	مستغانم	27	Mostaganem	مستغانم
965	Ain-Nouissy	عين نويسي	2705	Ain Nouicy	عين نويسي	27	Mostaganem	مستغانم
970	Fornaka	فرناقة	2705	Ain Nouicy	عين نويسي	27	Mostaganem	مستغانم
973	Hassiane	الحسيان (بني ياحي	2705	Ain Nouicy	عين نويسي	27	Mostaganem	مستغانم
972	Hassi Mameche	حاسي ماماش	2706	Hassi Mameche	حاسي ماماش	27	Mostaganem	مستغانم
977	Mazagran	مزغران	2706	Hassi Mameche	حاسي ماماش	27	Mostaganem	مستغانم
992	Stidia	ستيدية	2706	Hassi Mameche	حاسي ماماش	27	Mostaganem	مستغانم
967	Ain-Tedles	عين تادلس	2707	Ain Tedeles	عين تادلس	27	Mostaganem	مستغانم
981	Oued El Kheir	وادي الخير	2707	Ain Tedeles	عين تادلس	27	Mostaganem	مستغانم
987	Sidi Belaattar	سيدي بلعطار	2707	Ain Tedeles	عين تادلس	27	Mostaganem	مستغانم
991	Sour	سور	2707	Ain Tedeles	عين تادلس	27	Mostaganem	مستغانم
964	Ain-Boudinar	عين بودينار	2711	Kheir Eddine	خير الدين	27	Mostaganem	مستغانم
975	Kheir-Eddine	خير الدين	2711	Kheir Eddine	خير الدين	27	Mostaganem	مستغانم
985	Sayada	صيادة	2711	Kheir Eddine	خير الدين	27	Mostaganem	مستغانم
983	Ouled-Maalah	أولاد مع الله	2712	Sidi Ali	سيدي علي	27	Mostaganem	مستغانم
986	Sidi Ali	سيدي علي	2712	Sidi Ali	سيدي علي	27	Mostaganem	مستغانم
993	Tazgait	تزقايت	2712	Sidi Ali	سيدي علي	27	Mostaganem	مستغانم
968	Benabdelmalek Ramdane	بن عبد المالك رمضان	2716	Sidi Lakhdar	سيدي لخضر	27	Mostaganem	مستغانم
971	Hadjadj	حجاج	2716	Sidi Lakhdar	سيدي لخضر	27	Mostaganem	مستغانم
988	Sidi-Lakhdar	سيدي لخضر	2716	Sidi Lakhdar	سيدي لخضر	27	Mostaganem	مستغانم
963	Achaacha	عشعاشة	2717	Achaacha	عشعاشة	27	Mostaganem	مستغانم
974	Khadra	خضرة	2717	Achaacha	عشعاشة	27	Mostaganem	مستغانم
980	Nekmaria	نكمارية	2717	Achaacha	عشعاشة	27	Mostaganem	مستغانم
982	Ouled Boughalem	أولاد بوغالم	2717	Achaacha	عشعاشة	27	Mostaganem	مستغانم
969	Bouguirat	بوقيراط	2719	Bouguirat	بوقيراط	27	Mostaganem	مستغانم
984	Safsaf	صفصاف	2719	Bouguirat	بوقيراط	27	Mostaganem	مستغانم
989	Sirat	سيرات	2719	Bouguirat	بوقيراط	27	Mostaganem	مستغانم
990	Souaflia	السوافلية	2719	Bouguirat	بوقيراط	27	Mostaganem	مستغانم
966	Ain-Sidi Cherif	عين سيدي الشريف	2722	Mesra	ماسرة	27	Mostaganem	مستغانم
976	Mansourah	منصورة	2722	Mesra	ماسرة	27	Mostaganem	مستغانم
978	Mesra	ماسرة	2722	Mesra	ماسرة	27	Mostaganem	مستغانم
994	Touahria	الطواهرية	2722	Mesra	ماسرة	27	Mostaganem	مستغانم
1023	M'sila	المسيلة	2801	M'sila	المسيلة	28	M'Sila	المسيلة
1013	Hammam Dalaa	حمام الضلعة	2803	Hammam Dalaa	حمام الضلعة	28	M'Sila	المسيلة
1025	Ouanougha	ونوغة	2803	Hammam Dalaa	حمام الضلعة	28	M'Sila	المسيلة
1029	Ouled Mansour	أولاد منصور	2803	Hammam Dalaa	حمام الضلعة	28	M'Sila	المسيلة
1040	Tarmount	تارمونت	2803	Hammam Dalaa	حمام الضلعة	28	M'Sila	المسيلة
1016	Maadid	المعاضيد	2804	Ouled Derradj	أولاد دراج	28	M'Sila	المسيلة
1024	M'tarfa	المطارفة	2804	Ouled Derradj	أولاد دراج	28	M'Sila	المسيلة
1026	Ouled Addi Guebala	أولاد عدي لقبالة	2804	Ouled Derradj	أولاد دراج	28	M'Sila	المسيلة
1027	Ouled Derradj	أولاد دراج	2804	Ouled Derradj	أولاد دراج	28	M'Sila	المسيلة
1038	Souamaa	السوامع	2804	Ouled Derradj	أولاد دراج	28	M'Sila	المسيلة
1012	El Houamed	الحوامد	2807	Khoubana	خبانة	28	M'Sila	المسيلة
1015	Khoubana	خبانة	2807	Khoubana	خبانة	28	M'Sila	المسيلة
1019	M'cif	مسيف	2807	Khoubana	خبانة	28	M'Sila	المسيلة
1008	Chellal	شلال	2809	Chellal	شلال	28	M'Sila	المسيلة
1014	Khettouti Sed-El-Jir	خطوطي سد الجير	2809	Chellal	شلال	28	M'Sila	المسيلة
1017	Maarif	معاريف	2809	Chellal	شلال	28	M'Sila	المسيلة
1028	Ouled Madhi	أولاد ماضي	2809	Chellal	شلال	28	M'Sila	المسيلة
998	Ain Khadra	عين الخضراء	2811	Magra	مقرة	28	M'Sila	المسيلة
1000	Belaiba	بلعايبة	2811	Magra	مقرة	28	M'Sila	المسيلة
1004	Berhoum	برهوم	2811	Magra	مقرة	28	M'Sila	المسيلة
1009	Dehahna	دهاهنة	2811	Magra	مقرة	28	M'Sila	المسيلة
1018	Magra	مقرة	2811	Magra	مقرة	28	M'Sila	المسيلة
1002	Beni Ilmane	بني يلمان	2816	Sidi Aissa	سيدي عيسى	28	M'Sila	المسيلة
1007	Bouti Sayeh	بوطي السايح	2816	Sidi Aissa	سيدي عيسى	28	M'Sila	المسيلة
1033	Sidi Aissa	سيدي عيسى	2816	Sidi Aissa	سيدي عيسى	28	M'Sila	المسيلة
995	Ain El Hadjel	عين الحجل	2817	Ain El Hadjel	عين الحجل	28	M'Sila	المسيلة
1035	Sidi Hadjeres	سيدي هجرس	2817	Ain El Hadjel	عين الحجل	28	M'Sila	المسيلة
1006	Bou Saada	بوسعادة	2820	Bousaada	بوسعادة	28	M'Sila	المسيلة
1011	El Hamel	الهامل	2820	Bousaada	بوسعادة	28	M'Sila	المسيلة
1032	Oulteme	ولتام	2820	Bousaada	بوسعادة	28	M'Sila	المسيلة
1003	Benzouh	بن زوه	2821	Ouled Sidi Brahim	أولاد سيدي ابراهيم	28	M'Sila	المسيلة
1030	Ouled Sidi Brahim	أولاد سيدي ابراهيم	2821	Ouled Sidi Brahim	أولاد سيدي ابراهيم	28	M'Sila	المسيلة
1034	Sidi Ameur	سيدي عامر	2822	Sidi Ameur	سيدي عامر	28	M'Sila	المسيلة
1039	Tamsa	تامسة	2822	Sidi Ameur	سيدي عامر	28	M'Sila	المسيلة
1001	Ben Srour	بن سرور	2824	Ben Srour	بن سرور	28	M'Sila	المسيلة
1022	Mohamed Boudiaf	محمد بوضياف	2824	Ben Srour	بن سرور	28	M'Sila	المسيلة
1031	Ouled Slimane	أولاد سليمان	2824	Ben Srour	بن سرور	28	M'Sila	المسيلة
1041	Zarzour	زرزور	2824	Ben Srour	بن سرور	28	M'Sila	المسيلة
996	Ain El Melh	عين الملح	2841	Ain El Melh	عين الملح	28	M'Sila	المسيلة
997	Ain Fares	عين فارس	2841	Ain El Melh	عين الملح	28	M'Sila	المسيلة
999	Ain Rich	عين الريش	2841	Ain El Melh	عين الملح	28	M'Sila	المسيلة
1005	Bir Foda	بئر فضة	2841	Ain El Melh	عين الملح	28	M'Sila	المسيلة
1036	Sidi M'hamed	سيدي امحمد	2841	Ain El Melh	عين الملح	28	M'Sila	المسيلة
1020	Medjedel	امجدل	2842	Medjedel	امجدل	28	M'Sila	المسيلة
1021	Menaa	مناعة	2842	Medjedel	امجدل	28	M'Sila	المسيلة
1010	Djebel Messaad	جبل مساعد	2847	Djebel Messaad	جبل مساعد	28	M'Sila	المسيلة
1037	Slim	سليم	2847	Djebel Messaad	جبل مساعد	28	M'Sila	المسيلة
1069	Mascara	معسكر	2901	Mascara	معسكر	29	Mascara	معسكر
1050	Bouhanifia	بوحنيفية	2902	Bouhanifia	بوحنيفية	29	Mascara	معسكر
1055	El Gueitena	القطنة	2902	Bouhanifia	بوحنيفية	29	Mascara	معسكر
1065	Hacine	حسين	2902	Bouhanifia	بوحنيفية	29	Mascara	معسكر
1057	El Keurt	القرط	2903	Tizi	تيزي	29	Mascara	معسكر
1061	Froha	فروحة	2903	Tizi	تيزي	29	Mascara	معسكر
1086	Tizi	تيزي	2903	Tizi	تيزي	29	Mascara	معسكر
1079	Sehailia	السهايلية	2906	Tighennif	تيغنيف	29	Mascara	معسكر
1083	Sidi Kada	سيدي قادة	2906	Tighennif	تيغنيف	29	Mascara	معسكر
1085	Tighennif	تيغنيف	2906	Tighennif	تيغنيف	29	Mascara	معسكر
1056	El Hachem	الحشم	2907	Hachem	الحشم	29	Mascara	معسكر
1073	Nesmot	نسمط	2907	Hachem	الحشم	29	Mascara	معسكر
1088	Zelamta	زلامطة	2907	Hachem	الحشم	29	Mascara	معسكر
1044	Ain Ferah	عين فراح	2910	Oued El Abtal	وادي الأبطال	29	Mascara	معسكر
1075	Oued El Abtal	وادي الأبطال	2910	Oued El Abtal	وادي الأبطال	29	Mascara	معسكر
1080	Sidi Abdeldjebar	سيدي عبد الجبار	2910	Oued El Abtal	وادي الأبطال	29	Mascara	معسكر
1063	Ghriss	غريس	2912	Ghriss	غريس	29	Mascara	معسكر
1067	Makhda	ماقضة	2912	Ghriss	غريس	29	Mascara	معسكر
1068	Maoussa	ماوسة	2912	Ghriss	غريس	29	Mascara	معسكر
1070	Matemore	المطمور	2912	Ghriss	غريس	29	Mascara	معسكر
1082	Sidi Boussaid	سيدي بوسعيد	2912	Ghriss	غريس	29	Mascara	معسكر
1052	El Bordj	البرج	2917	El Bordj	البرج	29	Mascara	معسكر
1059	El Menaouer	المنور	2917	El Bordj	البرج	29	Mascara	معسكر
1066	Khalouia	خلوية	2917	El Bordj	البرج	29	Mascara	معسكر
1043	Ain Fekan	عين فكان	2918	Ain Fekan	عين فكان	29	Mascara	معسكر
1045	Ain Frass	عين أفرص	2918	Ain Fekan	عين فكان	29	Mascara	معسكر
1064	Guerdjoum	قرجوم	2922	Oued Taria	وادي التاغية	29	Mascara	معسكر
1076	Oued Taria	وادي التاغية	2922	Oued Taria	وادي التاغية	29	Mascara	معسكر
1047	Aouf	عوف	2923	Aouf	عوف	29	Mascara	معسكر
1048	Benian	بنيان	2923	Aouf	عوف	29	Mascara	معسكر
1062	Gharrous	غروس	2923	Aouf	عوف	29	Mascara	معسكر
1042	Ain Fares	عين فارس	2924	Ain Fares	عين فارس	29	Mascara	معسكر
1058	El Mamounia	المأمونية	2924	Ain Fares	عين فارس	29	Mascara	معسكر
1049	Bou Henni	بوهني	2926	Sig	سيق	29	Mascara	معسكر
1051	Chorfa	الشرفاء	2926	Sig	سيق	29	Mascara	معسكر
1084	Sig	سيق	2926	Sig	سيق	29	Mascara	معسكر
1046	Alaimia	العلايمية	2927	Oggaz	عقاز	29	Mascara	معسكر
1074	Oggaz	عقاز	2927	Oggaz	عقاز	29	Mascara	معسكر
1077	Ras El Ain Amirouche	رأس عين عميروش	2927	Oggaz	عقاز	29	Mascara	معسكر
1053	El Gaada	القعدة	2930	Zahana	زهانة	29	Mascara	معسكر
1087	Zahana	زهانة	2930	Zahana	زهانة	29	Mascara	معسكر
1054	El Ghomri	الغمري	2931	Mohammadia	المحمدية	29	Mascara	معسكر
1060	Ferraguig	فراقيق	2931	Mohammadia	المحمدية	29	Mascara	معسكر
1071	Mocta-Douz	مقطع الدوز	2931	Mohammadia	المحمدية	29	Mascara	معسكر
1072	Mohammadia	المحمدية	2931	Mohammadia	المحمدية	29	Mascara	معسكر
1078	Sedjerara	سجرارة	2931	Mohammadia	المحمدية	29	Mascara	معسكر
1081	Sidi Abdelmoumene	سيدي عبد المومن	2931	Mohammadia	المحمدية	29	Mascara	معسكر
1101	Ouargla	ورقلة	3001	Ouargla	ورقلة	30	Ouargla	ورقلة
1102	Rouissat	الرويسات	3001	Ouargla	ورقلة	30	Ouargla	ورقلة
1100	N'goussa	انقوسة	3003	N'goussa	انقوسة	30	Ouargla	ورقلة
1096	Hassi Messaoud	حاسي مسعود	3004	Hassi Messaoud	حاسي مسعود	30	Ouargla	ورقلة
1089	Ain Beida	عين البيضاء	3011	Sidi Khouiled	سيدي خويلد	30	Ouargla	ورقلة
1095	Hassi Ben Abdellah	حاسي بن عبد الله	3011	Sidi Khouiled	سيدي خويلد	30	Ouargla	ورقلة
1103	Sidi Khouiled	سيدي خويلد	3011	Sidi Khouiled	سيدي خويلد	30	Ouargla	ورقلة
1093	El Borma	البرمة	3021	El Borma	البرمة	30	Ouargla	ورقلة
1131	Oran	وهران	3101	Oran	وهران	31	Oran	وهران
1114	Ben Freha	بن فريحة	3102	Gdyel	قديل	31	Oran	وهران
1124	Gdyel	قديل	3102	Gdyel	قديل	31	Oran	وهران
1127	Hassi Mefsoukh	حاسي مفسوخ	3102	Gdyel	قديل	31	Oran	وهران
1116	Bir El Djir	بئر الجير	3103	Bir El Djir	بئر الجير	31	Oran	وهران
1125	Hassi Ben Okba	حاسي بن عقبة	3103	Bir El Djir	بئر الجير	31	Oran	وهران
1126	Hassi Bounif	حاسي بونيف	3103	Bir El Djir	بئر الجير	31	Oran	وهران
1122	El Kerma	الكرمة	3105	Es Senia	السانية	31	Oran	وهران
1123	Es Senia	السانية	3105	Es Senia	السانية	31	Oran	وهران
1134	Sidi Chami	سيدي الشحمي	3105	Es Senia	السانية	31	Oran	وهران
1113	Arzew	أرزيو	3106	Arzew	أرزيو	31	Oran	وهران
1133	Sidi Ben Yebka	سيدي بن يبقى	3106	Arzew	أرزيو	31	Oran	وهران
1110	Ain Biya	عين البية	3107	Bethioua	بطيوة	31	Oran	وهران
1115	Bethioua	بطيوة	3107	Bethioua	بطيوة	31	Oran	وهران
1128	Marsat El Hadjadj	مرسى الحجاج	3107	Bethioua	بطيوة	31	Oran	وهران
1112	Ain Turk	عين الترك	3109	Ain Turk	عين الترك	31	Oran	وهران
1118	Bousfer	بوسفر	3109	Ain Turk	عين الترك	31	Oran	وهران
1120	El Ancor	العنصر	3109	Ain Turk	عين الترك	31	Oran	وهران
1129	Mers El Kebir	المرسى الكبير	3109	Ain Turk	عين الترك	31	Oran	وهران
1117	Boufatis	بوفاتيس	3111	Oued Tlelat	وادي تليلات	31	Oran	وهران
1121	El Braya	البراية	3111	Oued Tlelat	وادي تليلات	31	Oran	وهران
1132	Oued Tlelat	وادي تليلات	3111	Oued Tlelat	وادي تليلات	31	Oran	وهران
1135	Tafraoui	طفراوي	3111	Oued Tlelat	وادي تليلات	31	Oran	وهران
1111	Ain Kerma	عين الكرمة	3124	Boutlelis	بوتليليس	31	Oran	وهران
1119	Boutlelis	بوتليليس	3124	Boutlelis	بوتليليس	31	Oran	وهران
1130	Messerghin	مسرغين	3124	Boutlelis	بوتليليس	31	Oran	وهران
1144	El Bayadh	البيض	3201	El Bayadh	البيض	32	El Bayadh	البيض
1152	Rogassa	رقاصة	3202	Rogassa	رقاصة	32	El Bayadh	البيض
1142	Cheguig	الشقيق	3202	Rogassa	رقاصة	32	El Bayadh	البيض
1150	Kef El Ahmar	الكاف الأحمر	3202	Rogassa	رقاصة	32	El Bayadh	البيض
1141	Brezina	بريزينة	3203	Brezina	بريزينة	32	El Bayadh	البيض
1151	Krakda	كراكدة	3203	Brezina	بريزينة	32	El Bayadh	البيض
1149	Ghassoul	الغاسول	3203	Brezina	بريزينة	32	El Bayadh	البيض
1145	Labiodh Sidi Cheikh	الأبيض سيدي الشيخ	3205	Labiodh Sidi Cheikh	الأبيض سيدي الشيخ	32	El Bayadh	البيض
1136	Ain El Orak	عين العراك	3205	Labiodh Sidi Cheikh	الأبيض سيدي الشيخ	32	El Bayadh	البيض
1137	Arbaouat	اربوات	3205	Labiodh Sidi Cheikh	الأبيض سيدي الشيخ	32	El Bayadh	البيض
1146	El Bnoud	البنود	3205	Labiodh Sidi Cheikh	الأبيض سيدي الشيخ	32	El Bayadh	البيض
1139	Bougtoub	بوقطب	3206	Bougtoub	بوقطب	32	El Bayadh	البيض
1147	El Kheiter	الخيثر	3206	Bougtoub	بوقطب	32	El Bayadh	البيض
1157	Tousmouline	توسمولين	3206	Bougtoub	بوقطب	32	El Bayadh	البيض
1143	Chellala	شلالة	3208	Chellala	شلالة	32	El Bayadh	البيض
1148	El Mehara	المحرة	3208	Chellala	شلالة	32	El Bayadh	البيض
1140	Boussemghoun	بوسمغون	3207	Boussemghoun	بوسمغون	32	El Bayadh	البيض
1138	Boualem	بوعلام	3204	Boualem	بوعلام	32	El Bayadh	البيض
1153	Sidi Ameur	سيدي عامر	3204	Boualem	بوعلام	32	El Bayadh	البيض
1154	Sidi Slimane	سيدي سليمان	3204	Boualem	بوعلام	32	El Bayadh	البيض
1155	Sidi Tiffour	سيدي طيفور	3204	Boualem	بوعلام	32	El Bayadh	البيض
1156	Stitten	ستيتن	3204	Boualem	بوعلام	32	El Bayadh	البيض
1162	Illizi	إيليزي	3301	Illizi	إيليزي	33	Illizi	إليزي
1159	Bordj Omar Driss	برج عمر إدريس	3306	In Amenas	إن أمناس	33	Illizi	إليزي
1160	Debdeb	دبداب	3306	In Amenas	إن أمناس	33	Illizi	إليزي
1163	In Amenas	إن أمناس	3306	In Amenas	إن أمناس	33	Illizi	إليزي
1166	B. B. Arreridj	برج بوعريرج	3401	Bordj Bou Arreridj	برج بوعريريج	34	Bordj Bou Arreridj	برج بوعريريج
1165	Ain Tesra	عين تسرة	3402	Ras El Oued	رأس الوادي	34	Bordj Bou Arreridj	برج بوعريريج
1187	Ouled Brahem	أولاد أبراهم	3402	Ras El Oued	رأس الوادي	34	Bordj Bou Arreridj	برج بوعريريج
1191	Ras El Oued	رأس الوادي	3402	Ras El Oued	رأس الوادي	34	Bordj Bou Arreridj	برج بوعريريج
1171	Bordj Zemmoura	برج زمورة	3403	Bordj Zemmoura	برج زمورة	34	Bordj Bou Arreridj	برج بوعريريج
1188	Ouled Dahmane	أولاد دحمان	3403	Bordj Zemmoura	برج زمورة	34	Bordj Bou Arreridj	برج بوعريريج
1195	Tassamert	تسامرت	3403	Bordj Zemmoura	برج زمورة	34	Bordj Bou Arreridj	برج بوعريريج
1168	Ben Daoud	بن داود	3404	Mansourah	المنصورة	34	Bordj Bou Arreridj	برج بوعريريج
1179	El M'hir	المهير	3404	Mansourah	المنصورة	34	Bordj Bou Arreridj	برج بوعريريج
1181	Haraza	حرازة	3404	Mansourah	المنصورة	34	Bordj Bou Arreridj	برج بوعريريج
1185	Mansoura	المنصورة	3404	Mansourah	المنصورة	34	Bordj Bou Arreridj	برج بوعريريج
1189	Ouled Sidi-Brahim	أولاد سيدي ابراهيم	3404	Mansourah	المنصورة	34	Bordj Bou Arreridj	برج بوعريريج
1164	Ain Taghrout	عين تاغروت	3408	Ain Taghrout	عين تاغروت	34	Bordj Bou Arreridj	برج بوعريريج
1197	Tixter	تيكستار	3408	Ain Taghrout	عين تاغروت	34	Bordj Bou Arreridj	برج بوعريريج
1167	Belimour	بليمور	3409	Bordj Ghedir	برج الغدير	34	Bordj Bou Arreridj	برج بوعريريج
1170	Bordj Ghedir	برج الغدير	3409	Bordj Ghedir	برج الغدير	34	Bordj Bou Arreridj	برج بوعريريج
1176	El Annasseur	العناصر	3409	Bordj Ghedir	برج الغدير	34	Bordj Bou Arreridj	برج بوعريريج
1180	Ghailasa	غيلاسة	3409	Bordj Ghedir	برج الغدير	34	Bordj Bou Arreridj	برج بوعريريج
1194	Taglait	تقلعيت	3409	Bordj Ghedir	برج الغدير	34	Bordj Bou Arreridj	برج بوعريريج
1174	El Euch	العش	3411	El Hamadia	الحمادية	34	Bordj Bou Arreridj	برج بوعريريج
1177	Elhammadia	الحمادية	3411	El Hamadia	الحمادية	34	Bordj Bou Arreridj	برج بوعريريج
1184	Ksour	القصور	3411	El Hamadia	الحمادية	34	Bordj Bou Arreridj	برج بوعريريج
1190	Rabta	الرابطة	3411	El Hamadia	الحمادية	34	Bordj Bou Arreridj	برج بوعريريج
1175	El Achir	الياشير	3413	Medjana	مجانة	34	Bordj Bou Arreridj	برج بوعريريج
1182	Hasnaoua	حسناوة	3413	Medjana	مجانة	34	Bordj Bou Arreridj	برج بوعريريج
1186	Medjana	مجانة	3413	Medjana	مجانة	34	Bordj Bou Arreridj	برج بوعريريج
1196	Teniet En Nasr	ثنية النصر	3413	Medjana	مجانة	34	Bordj Bou Arreridj	برج بوعريريج
1172	Colla	القلة	3415	Djaafra	جعافرة	34	Bordj Bou Arreridj	برج بوعريريج
1173	Djaafra	جعافرة	3415	Djaafra	جعافرة	34	Bordj Bou Arreridj	برج بوعريريج
1178	El Main	الماين	3415	Djaafra	جعافرة	34	Bordj Bou Arreridj	برج بوعريريج
1193	Tefreg	تفرق	3415	Djaafra	جعافرة	34	Bordj Bou Arreridj	برج بوعريريج
1169	Bir Kasdali	بئر قاصد علي	3431	Bir Kasdali	بئر قاصد علي	34	Bordj Bou Arreridj	برج بوعريريج
1183	Khelil	خليل	3431	Bir Kasdali	بئر قاصد علي	34	Bordj Bou Arreridj	برج بوعريريج
1192	Sidi-Embarek	سيدي أمبارك	3431	Bir Kasdali	بئر قاصد علي	34	Bordj Bou Arreridj	برج بوعريريج
1206	Boumerdes	بومرداس	3501	Boumerdes	بومرداس	35	Boumerdès	بومرداس
1209	Corso	قورصو	3501	Boumerdes	بومرداس	35	Boumerdès	بومرداس
1227	Tidjelabine	تيجلابين	3501	Boumerdes	بومرداس	35	Boumerdès	بومرداس
1204	Boudouaou	بودواو	3502	Boudouaou	بودواو	35	Boumerdès	بومرداس
1205	Boudouaou El Bahri	بودواو البحري	3502	Boudouaou	بودواو	35	Boumerdès	بومرداس
1207	Bouzegza Keddara	بوزقزة قدارة	3502	Boudouaou	بودواو	35	Boumerdès	بومرداس
1212	El Kharrouba	الخروبة	3502	Boudouaou	بودواو	35	Boumerdès	بومرداس
1220	Ouled Hedadj	أولاد هداج	3502	Boudouaou	بودواو	35	Boumerdès	بومرداس
1203	Bordj Menaiel	برج منايل	3504	Bordj Menaiel	برج منايل	35	Boumerdès	بومرداس
1211	Djinet	جنات	3504	Bordj Menaiel	برج منايل	35	Boumerdès	بومرداس
1217	Leghata	لقاطة	3504	Bordj Menaiel	برج منايل	35	Boumerdès	بومرداس
1229	Zemmouri	زموري	3504	Bordj Menaiel	برج منايل	35	Boumerdès	بومرداس
1200	Baghlia	بغلية	3505	Baghlia	بغلية	35	Boumerdès	بومرداس
1223	Sidi Daoud	سيدي داود	3505	Baghlia	بغلية	35	Boumerdès	بومرداس
1225	Taourga	تاورقة	3505	Baghlia	بغلية	35	Boumerdès	بومرداس
1218	Naciria	الناصرية	3507	Naciria	الناصرية	35	Boumerdès	بومرداس
1219	Ouled Aissa	أولاد عيسى	3507	Naciria	الناصرية	35	Boumerdès	بومرداس
1208	Chabet El Ameur	شعبة العامر	3509	Isser	يسر	35	Boumerdès	بومرداس
1214	Isser	يسر	3509	Isser	يسر	35	Boumerdès	بومرداس
1222	Si Mustapha	سي مصطفى	3509	Isser	يسر	35	Boumerdès	بومرداس
1228	Timezrit	تيمزريت	3509	Isser	يسر	35	Boumerdès	بومرداس
1199	Ammal	عمال	3514	Thenia	الثنية	35	Boumerdès	بومرداس
1202	Beni Amrane	بني عمران	3514	Thenia	الثنية	35	Boumerdès	بومرداس
1224	Souk El Had	سوق الحد	3514	Thenia	الثنية	35	Boumerdès	بومرداس
1226	Thenia	الثنية	3514	Thenia	الثنية	35	Boumerdès	بومرداس
1198	Afir	أعفير	3523	Dellys	دلس	35	Boumerdès	بومرداس
1201	Ben Choud	بن شود	3523	Dellys	دلس	35	Boumerdès	بومرداس
1210	Dellys	دلس	3523	Dellys	دلس	35	Boumerdès	بومرداس
1213	Hammedi	حمادي	3531	Khemis El Khechna	خميس الخشنة	35	Boumerdès	بومرداس
1215	Khemis El Khechna	خميس الخشنة	3531	Khemis El Khechna	خميس الخشنة	35	Boumerdès	بومرداس
1216	Larbatache	الاربعطاش	3531	Khemis El Khechna	خميس الخشنة	35	Boumerdès	بومرداس
1221	Ouled Moussa	أولاد موسى	3531	Khemis El Khechna	خميس الخشنة	35	Boumerdès	بومرداس
1230	Ain El Assel	عين العسل	3601	El Tarf	الطارف	36	El Tarf	الطارف
1236	Bougous	بوقوس	3601	El Tarf	الطارف	36	El Tarf	الطارف
1246	El Tarf	الطارف	3601	El Tarf	الطارف	36	El Tarf	الطارف
1253	Zitouna	الزيتونة	3601	El Tarf	الطارف	36	El Tarf	الطارف
1231	Ain Kerma	عين الكرمة	3602	Bouhadjar	بوحجار	36	El Tarf	الطارف
1237	Bouhadjar	بوحجار	3602	Bouhadjar	بوحجار	36	El Tarf	الطارف
1247	Hammam Beni Salah	حمام بني صالح	3602	Bouhadjar	بوحجار	36	El Tarf	الطارف
1249	Oued Zitoun	وادي الزيتون	3602	Bouhadjar	بوحجار	36	El Tarf	الطارف
1233	Ben M Hidi	بن مهيدي	3603	Ben M'hidi	بن مهيدي	36	El Tarf	الطارف
1234	Berrihane	بريحان	3603	Ben M'hidi	بن مهيدي	36	El Tarf	الطارف
1243	Echatt	الشط	3603	Ben M'hidi	بن مهيدي	36	El Tarf	الطارف
1244	El Aioun	العيون	3605	El Kala	القالة	36	El Tarf	الطارف
1245	El Kala	القالة	3605	El Kala	القالة	36	El Tarf	الطارف
1250	Raml Souk	رمل السوق	3605	El Kala	القالة	36	El Tarf	الطارف
1251	Souarekh	السوارخ	3605	El Kala	القالة	36	El Tarf	الطارف
1238	Bouteldja	بوثلجة	3608	Bouteldja	بوثلجة	36	El Tarf	الطارف
1240	Chefia	الشافية	3608	Bouteldja	بوثلجة	36	El Tarf	الطارف
1248	Lac Des Oiseaux	بحيرة الطيور	3608	Bouteldja	بوثلجة	36	El Tarf	الطارف
1239	Chebaita Mokhtar	شبيطة مختار	3613	Drean	الذرعان	36	El Tarf	الطارف
1241	Chihani	شحاني	3613	Drean	الذرعان	36	El Tarf	الطارف
1242	Drean	الذرعـان	3613	Drean	الذرعان	36	El Tarf	الطارف
1232	Asfour	عصفور	3616	Besbes	البسباس	36	El Tarf	الطارف
